team_name,avg_spacing,std_spacing,min_spacing,won
TEAM VITALITY,708.37537,249.55647,120.55215,1
NRG ESPORTS,756.36664,245.46606,162.23186,1
ULTIMATES,756.65045,299.43933,120.78446,0
ULTIMATES,741.56744,257.60416,143.78008,1
SPACESTATION,897.72546,295.30414,268.9082,1
VIRTUS.PRO,748.1184,260.02963,170.1939,0
NRG ESPORTS,751.2945,235.30588,179.26184,1
VIRTUS.PRO,816.6436,281.65317,193.42598,0
VIRTUS.PRO,778.2578,259.40613,261.34753,0
TSM,784.7708,255.61299,142.3465,0
TSM,763.15607,261.65363,102.86173,0
FALCONS,758.30383,250.09306,154.77931,1
TSM,796.48553,294.6998,197.73254,0
FALCONS,826.1558,246.35394,258.73444,1
FALCONS,824.14417,269.88013,67.24352,1
TEAM SECRET,733.81177,237.45312,184.87744,1
TEAM SECRET,714.11237,242.9852,179.4494,1
TEAM VITALITY,749.2315,292.66754,144.91026,1
TEAM SECRET,705.84143,234.24495,114.50919,0
TEAM SECRET,764.1817,234.6651,114.12229,1
TEAM VITALITY,639.2188,273.35727,92.97711,1
TEAM VITALITY,742.98785,261.807,100.61593,1
GEN.G MOBIL 1,747.261,254.21004,156.25612,1
TEAM SECRET,758.1563,225.35966,171.11638,0
GEN.G MOBIL 1,728.5697,252.22066,167.91237,0
TEAM SECRET,729.8063,217.38394,176.87053,0
FURIA,725.9723,282.61206,154.57088,1
FURIA,675.4409,257.09897,97.191345,0
SPACESTATION ,744.2857,289.0814,122.33215,0
FURIA,765.6404,243.2835,206.11763,1
SPACESTATION ,772.54236,285.05933,130.78172,1
FURIA,706.48096,262.7018,48.735474,0
SPACESTATION ,738.4419,260.87927,130.91882,0
VIRTUS.PRO,766.4954,271.04425,84.6784,1
NRG ESPORTS,720.6236,256.2595,191.92853,0
VIRTUS.PRO,730.9678,280.80225,79.78449,1
NRG ESPORTS,700.4378,284.20187,134.58585,1
NRG ESPORTS,763.8138,266.07056,170.53665,0
NRG ESPORTS,724.0296,257.68866,120.433815,0
FUT ESPORTS,727.17084,280.0558,104.71122,0
FUT ESPORTS,767.6354,258.2902,213.0012,1
ULTIMATES,717.7508,258.08524,131.68745,0
ULTIMATES,713.3821,248.94225,138.95476,0
NRG ESPORTS,731.83954,273.51434,130.7891,0
DIGNITAS,815.43256,257.32312,281.61954,1
NRG ESPORTS,730.84894,283.7948,174.11414,1
DIGNITAS,780.9162,282.43365,120.91266,0
NRG ESPORTS,714.32764,287.36215,144.19505,0
DIGNITAS,801.7121,245.73137,114.10553,0
NRG ESPORTS,727.7134,278.78278,111.82809,1
TSM,788.3135,270.0189,174.86433,1
TSM,770.1872,258.95016,142.79675,0
ULTIMATES,682.5046,260.9642,139.27715,0
TSM,762.7343,271.22208,108.23908,0
ULTIMATES,712.3382,271.80692,108.796715,1
TSM,822.0171,284.8549,204.66743,0
ULTIMATES,715.10175,239.04105,183.22481,1
ULTIMATES,695.921,249.53333,123.78776,0
VIRTUS.PRO,743.78375,254.19774,212.16527,0
VIRTUS.PRO,718.5775,294.51852,112.87421,0
SPACESTATION,816.95746,268.9177,158.48376,1
VIRTUS.PRO,743.9528,245.52373,147.64723,0
SPACESTATION,788.08795,288.9409,145.3466,0
SPACESTATION,755.11475,276.62823,126.11825,0
SPACESTATION,790.8232,281.41882,164.9616,0
THE ULTIMATES,762.89374,272.3873,137.55548,1
TWISTED MINDS,740.2886,266.12915,197.57133,1
TWISTED MINDS,766.78906,259.30893,207.1978,1
TWISTED MINDS,786.7389,261.01202,135.7079,1
FURIA,697.0614,246.06094,156.412,0
TWISTED MINDS,766.7378,295.3344,95.85079,0
TWISTED MINDS,784.7403,265.43835,210.01404,1
TWISTED MINDS,776.6926,293.55167,108.8439,1
TEAM SECRET,651.8092,207.21504,150.29811,1
TEAM SECRET,728.88275,233.85762,252.2141,1
TEAM SECRET,761.612,211.36383,314.71298,0
TEAM SECRET,680.43695,244.25485,185.51888,1
TEAM FALCONS,748.02527,250.80017,121.781425,1
TEAM FALCONS,780.8315,273.80603,237.74107,1
TEAM FALCONS,703.01196,260.16977,97.14221,1
TEAM FALCONS,753.1193,266.0939,100.06256,1
NRG ESPORTS,700.16876,268.55548,39.91006,0
NRG ESPORTS,717.54504,253.54774,184.0027,0
NRG ESPORTS,743.6134,240.43063,160.79146,0
TEAM SECRET,729.0178,250.20709,239.57353,0
NRG ESPORTS,751.03253,287.77826,68.96365,0
NRG ESPORTS,738.20435,247.68839,157.98901,0
NRG ESPORTS,712.71204,249.70923,109.10397,1
NRG ESPORTS,712.53644,253.47337,58.60829,1
CHALKED CAST,723.58453,307.45294,73.946266,1
TEAM VITALITY,759.0744,276.1977,145.34766,0
TEAM VITALITY,759.5138,251.20512,217.2177,0
TEAM VITALITY,677.66797,249.6708,140.3957,1
NRG ESPORTS,707.69275,241.57028,163.64117,1
NRG ESPORTS,720.1794,288.92407,148.35558,0
NRG ESPORTS,753.7912,263.0362,205.59856,0
NRG ESPORTS,730.68805,248.42474,137.04639,1
NRG ESPORTS,757.00836,279.4923,170.08263,0
TEAM FALCONS,847.27765,277.71463,190.50739,0
TEAM FALCONS,740.2226,283.38675,168.80244,1
TEAM FALCONS,815.9169,277.00613,219.73096,1
GEN.G MOBIL 1,771.98035,266.01804,126.00174,1
FUT ESPORTS,699.1668,286.46817,121.48637,0
GEN.G MOBIL 1,779.4397,262.25876,110.53165,0
FUT ESPORTS,719.6155,265.56827,83.372215,0
GEN.G MOBIL 1,733.6032,233.06676,140.15239,0
FUT ESPORTS,684.52606,265.55508,128.24498,0
GEN.G MOBIL 1,766.14716,279.6259,73.841,1
GEN.G MOBIL 1,744.77106,248.5353,63.794903,1
TSM,812.29596,257.87918,231.7898,0
VIRTUS.PRO,763.696,263.94202,154.73204,1
VIRTUS.PRO,817.90326,287.93304,266.8337,0
TSM,744.335,248.25679,164.68016,1
TSM,720.31305,237.95616,172.2469,0
VIRTUS.PRO,678.8531,278.45306,84.87466,1
MIBR,784.3473,245.4268,206.48582,1
MIBR,765.71533,254.28227,78.25408,1
GEN.G MOBIL 1,721.20355,232.88536,35.509247,0
MIBR,830.51807,275.1714,156.91646,1
GEN.G MOBIL 1,740.6319,224.43546,145.39557,0
GEN.G MOBIL 1,686.7541,242.77917,134.76639,0
TSM,793.18475,257.0332,78.80349,0
TSM,789.9489,278.96802,156.64842,1
TSM,765.0429,256.6292,167.64706,1
VIRTUS.PRO,665.6293,282.948,111.41012,0
VIRTUS.PRO,784.12964,231.92564,241.23633,0
TSM,757.3415,268.78598,150.46599,0
GEN.G MOBIL 1,793.7589,257.21143,171.78346,1
GEN.G MOBIL 1,789.7964,258.0383,110.98632,1
GEN.G MOBIL 1,727.51105,260.06735,117.32706,1
VIRTUS.PRO,771.4475,264.94907,97.79215,1
VIRTUS.PRO,727.95526,259.85724,179.40845,1
VIRTUS.PRO,760.08545,276.27145,144.40923,1
VIRTUS.PRO,718.2388,263.90912,85.789734,0
ROC ESPORTS,742.02814,273.2476,202.61682,0
VIRTUS.PRO,696.9739,246.78052,173.2791,0
ROC ESPORTS,722.4011,262.78467,43.075897,0
VIRTUS.PRO,664.4567,233.48785,216.72284,0
ROC ESPORTS,667.54126,236.6711,183.63466,0
THE ULTIMATES,677.6743,237.64487,171.1627,1
THE ULTIMATES,715.1947,235.01445,136.29388,1
FURIA,689.8308,257.87842,124.696556,0
THE ULTIMATES,720.61633,247.79294,137.73724,1
TEAM SECRET,755.1318,256.9034,99.66605,0
TEAM SECRET,691.15985,259.59164,126.580696,1
GEN.G MOBIL 1,732.46454,271.1327,143.47382,0
TEAM SECRET,729.5657,272.22873,103.73636,1
GEN.G MOBIL 1,732.41534,274.03586,87.431366,0
TEAM SECRET,732.5968,230.52216,201.24373,1
SPACESTATION,787.4051,281.6719,89.65045,1
SPACESTATION,757.3318,300.33804,156.86186,1
NRG ESPORTS,760.21497,256.84283,157.20769,1
NRG ESPORTS,750.2354,283.4635,112.87008,0
NRG ESPORTS,755.1342,291.90964,134.18721,0
SPACESTATION,778.1859,251.74602,202.15668,0
WILDCARD,767.5285,254.2066,126.7471,1
THE ULTIMATES,722.4511,240.85286,150.08623,0
WILDCARD,743.9735,240.45175,187.87886,1
THE ULTIMATES,712.03687,219.06892,210.27144,1
NRG ESPORTS,750.3888,285.09158,161.32726,1
NRG ESPORTS,712.29144,269.70755,116.86875,1
TEAM VITALITY,705.0231,279.69965,125.990166,1
NRG ESPORTS,760.05035,301.1696,164.14696,1
TEAM VITALITY,738.4592,255.15308,131.08205,0
NIP,731.4554,292.36285,68.739235,0
NIP,698.8849,267.3908,120.00628,1
NIP,710.7693,254.88618,146.22392,1
SPACESTATION,751.58606,233.27893,200.09673,0
SPACESTATION,766.37244,247.10112,101.12362,1
SPACESTATION,784.66907,256.38968,54.62218,1
VIRTUS.PRO,747.3043,231.52133,90.37076,1
VIRTUS.PRO,746.9014,241.86273,109.45661,0
FURIA,707.92535,259.76733,106.56217,1
FURIA,698.9879,259.6545,139.02423,1
FURIA,664.619,276.89417,82.265625,1
TEAM VITALITY,715.29285,276.09183,87.931465,0
TEAM VITALITY,706.5755,252.36308,93.564705,1
TEAM VITALITY,678.22107,272.0715,151.91179,0
SPACESTATION,800.4077,261.47964,50.83069,0
SPACESTATION,791.567,251.56712,245.17786,1
GEEKAY ESPORTS,757.612,255.8461,149.34402,1
GEEKAY ESPORTS,768.2158,250.57124,197.14398,0
FURIA,693.6483,265.88675,135.74072,0
SPACESTATION,758.6767,267.2915,119.86361,0
SPACESTATION,745.6699,290.2279,86.03062,0
SPACESTATION,748.0106,244.50957,159.74152,0
NIP,718.3197,228.71779,173.77562,1
NIP,767.0091,253.06136,68.43705,0
NIP,687.775,253.4205,131.27892,0
NIP,748.80084,265.9975,90.55726,0
NIP,787.43665,263.62988,170.99608,0
NRG ESPORTS,719.9446,256.52042,90.23041,1
NRG ESPORTS,790.61066,252.45874,273.9207,1
NRG ESPORTS,756.5209,283.60944,136.81673,0
NRG ESPORTS,718.04956,244.20287,85.18932,1
TEAM FALCONS,728.4967,270.8121,157.78851,1
TEAM FALCONS,746.92847,250.89026,161.62242,1
TEAM FALCONS,721.81055,271.98444,43.64855,1
THE ULTIMATES,659.15283,260.69998,187.93748,0
THE ULTIMATES,731.47266,256.91217,237.37297,0
THE ULTIMATES,717.67163,285.8021,145.12596,0
THE ULTIMATES,715.3701,268.15482,85.97225,0
GEEKAY ESPORTS,843.1282,263.00833,222.4777,1
GEEKAY ESPORTS,779.39703,287.16888,204.57353,1
GEEKAY ESPORTS,770.1473,228.04329,274.33023,1
TEAM FALCONS,773.1576,267.6867,162.29352,0
TEAM FALCONS,690.3544,275.9108,63.64682,1
TEAM FALCONS,714.42944,270.70346,32.25304,0
TEAM FALCONS,720.4086,255.15443,191.84505,1
TEAM FALCONS,718.4357,262.94278,102.399025,1
NRG ESPORTS,778.4519,270.56088,132.34949,1
NRG ESPORTS,733.41,275.17102,144.0678,1
NRG ESPORTS,718.84357,231.71916,126.91959,1
NRG ESPORTS,775.5028,254.09328,117.61617,0
NRG ESPORTS,706.04626,251.74922,149.3039,1
NRG ESPORTS,725.18506,251.0874,123.919075,1
